,returns
2017-03-15,0.010287060309632105
2017-03-16,0.010606213132954154
2017-03-17,-0.0031436336742591614
2017-03-20,-0.0006805060992539054
2017-03-21,0.0004158579469860039
2017-03-22,0.00025999854222459866
2017-03-23,-2.6082216449499354e-05
2017-03-24,-0.00789337294538763
2017-03-27,0.010078298588074129
2017-03-28,-0.013764216116662667
2017-03-29,-0.012954249906146338
2017-03-30,0.015446456874845062
2017-03-31,0.012223512346972623
2017-04-03,-0.011286845436585922
2017-04-04,0.0042113604239101075
2017-04-05,0.004800961985682541
2017-04-06,0.017310543833477073
2017-04-07,0.005362957484832986
2017-04-10,0.018893398080484257
2017-04-11,-0.0119189573886993
2017-04-12,-0.006685714378920614
2017-04-13,0.0068432868808315905
2017-04-14,-0.0015570222453029842
2017-04-17,0.003836375963273393
2017-04-18,-0.019009024765708822
2017-04-19,-0.0003796818613675931
2017-04-20,0.012100837065985448
2017-04-21,0.00926689789564516
2017-04-24,0.005227338781885445
2017-04-25,0.004625941258620433
2017-04-26,-0.0056820771512302165
2017-04-27,-0.020806053052689254
2017-04-28,0.0059896375756589605
2017-05-01,-2.2656814671375087e-05
2017-05-02,-0.0010237464736776948
2017-05-03,-0.010410188013260156
2017-05-04,-0.02080780651464529
2017-05-05,-0.003391838572938134
2017-05-08,2.7582898076811656e-06
2017-05-09,-0.005179968225644485
2017-05-10,0.005206254179339522
2017-05-11,-0.00016375169452791994
2017-05-12,3.596736777377132e-05
2017-05-15,-0.0074828393088151555
2017-05-16,-0.004406107546196824
2017-05-17,-0.0033385871311841517
2017-05-18,0.004955783536976582
2017-05-19,-0.00016579670187485225
2017-05-22,0.0012588416409870728
2017-05-23,0.0003592835469731963
2017-05-24,-0.007467305335724485
2017-05-25,-0.00506476916714339
2017-05-26,0.014297601333720125
2017-05-29,-0.0029353108865724275
2017-05-30,-0.009876081292284714
2017-05-31,-0.002237016586408099
2017-06-01,0.00763529303951436
2017-06-02,-0.0034945371180473044
2017-06-05,0.006575274195039816
2017-06-06,0.004803434867812116
2017-06-07,-0.0023751801897247743
2017-06-08,0.0029763814811647653
2017-06-09,0.0007209520473432046
2017-06-12,0.008151586181012837
2017-06-13,0.0024823400100280556
2017-06-14,-0.006943893151964612
2017-06-15,-0.0006229840315449299
2017-06-16,0.018789619123981232
2017-06-19,0.008591741753140168
2017-06-20,0.00963155233247963
2017-06-21,0.002530194469750266
2017-06-22,0.0019637494667407184
2017-06-23,0.007356335768517275
2017-06-26,-0.01240595239586864
2017-06-27,0.002416221643371848
2017-06-28,0.015737093613109574
2017-06-29,-0.008174460441354264
2017-06-30,-0.006589743790985822
2017-07-03,0.0065847410675934975
2017-07-04,-0.0056739905426951365
2017-07-05,-0.000871119011853989
2017-07-06,0.004365459641276742
2017-07-07,0.010977009694141364
2017-07-10,0.0026220016975791686
2017-07-11,0.011975843019530778
2017-07-12,0.0064897329717022055
2017-07-13,0.019073071574636412
2017-07-14,-0.018252394864764675
2017-07-17,0.0001142634818394341
2017-07-18,0.0012460669137356753
2017-07-19,-0.004555404515443845
2017-07-20,-0.014195163602361996
2017-07-21,0.014737159429563912
2017-07-24,0.019769835866584505
2017-07-25,0.001560499843226769
2017-07-26,-0.015151184810506913
2017-07-27,0.007738474963293336
2017-07-28,-0.002667422472297237
2017-07-31,-0.0030524922076381154
2017-08-01,-0.0008547304238147636
2017-08-02,0.005726662275399294
2017-08-03,-0.0044690171186231465
2017-08-04,-0.005485929220766183
2017-08-07,0.0039709999526807635
2017-08-08,0.0024825719026200263
2017-08-09,-0.003534923884928565
2017-08-10,-0.012229518296834004
2017-08-11,0.0032354546931045247
2017-08-14,-0.007724256874537984
2017-08-15,0.008293893177231105
2017-08-16,-0.00980688790357514
2017-08-17,-0.00445366541498929
2017-08-18,0.00665191583420231
2017-08-21,0.001561661830330458
2017-08-22,0.004904951034757147
2017-08-23,0.0075002629373959314
2017-08-24,0.01597043901540502
2017-08-25,-0.01611824720100256
2017-08-28,-0.016315469490501243
2017-08-29,0.020583297943616685
2017-08-30,0.0019820113022784988
2017-08-31,0.0024202643394049365
2017-09-01,0.016060123892511307
2017-09-04,-0.0058869142483285826
2017-09-05,-0.014000169243201965
2017-09-06,0.0014539360177894662
2017-09-07,0.012831701473720479
2017-09-08,-0.00783734796404573
2017-09-11,-0.013263106129198622
2017-09-12,0.014807583524409642
2017-09-13,-0.00850274055824488
2017-09-14,0.008015709747671585
2017-09-15,0.00344388753194379
2017-09-18,-0.006037440344966312
2017-09-19,0.00155652572145736
2017-09-20,-0.00024783645747335236
2017-09-21,-0.005888455678178
2017-09-22,-0.0012247445649933326
2017-09-25,-0.001872508833728486
2017-09-26,0.0047051832125800715
2017-09-27,-0.0212880947189991
2017-09-28,0.014750239784768618
2017-09-29,0.007924886385479465
2017-10-02,3.307235147327744e-05
2017-10-03,0.0011792117166583218
2017-10-04,0.004912221243313008
2017-10-05,0.004218347706577615
2017-10-06,0.004097494518450883
2017-10-09,0.008745406665786245
2017-10-10,0.024351505424184162
2017-10-11,-0.009979672614054188
2017-10-12,0.008732801472652695
2017-10-13,0.011385688198931496
2017-10-16,0.0025620574090690325
2017-10-17,0.00098918033605797
2017-10-18,0.020282884918866352
2017-10-19,-0.0010581654602310456
2017-10-20,0.00884002701050306
2017-10-23,0.0011480562507818774
2017-10-24,0.019183370640390277
2017-10-25,0.005713301739262622
2017-10-26,0.007462295286949799
2017-10-27,-0.007399485984999749
2017-10-30,0.003474590399751693
2017-10-31,0.011781885075169116
2017-11-01,0.007891029399987964
2017-11-02,5.018082377682229e-06
2017-11-03,-0.005427639308464498
2017-11-06,-0.004688828974457526
2017-11-07,0.019980288479475763
2017-11-08,-0.000954835637005987
2017-11-09,0.0245101235781637
2017-11-10,0.007786561716311188
2017-11-13,-0.009510649968692442
2017-11-14,-0.004531982837126377
2017-11-15,0.004931235823584852
2017-11-16,-0.00034194184964562026
2017-11-17,-0.007697719305737049
2017-11-20,0.011908024273108475
2017-11-21,0.0024863895652880038
2017-11-22,-0.004903714879720877
2017-11-23,0.004462865314119183
2017-11-24,0.008216576516763552
2017-11-27,-0.01663933820015232
2017-11-28,-0.006762207127552218
2017-11-29,-0.0069055323895521395
2017-11-30,0.00411419258250309
2017-12-01,-0.008074641571998305
2017-12-04,-0.003766965810990055
2017-12-05,0.0058773739761263395
2017-12-06,-0.007256698701683958
2017-12-07,-0.007220972585259564
2017-12-08,-0.002331352941777825
2017-12-11,-0.006927665203125247
2017-12-12,0.020583919913761784
2017-12-13,0.001306523731130663
2017-12-14,-0.006476743586982737
2017-12-15,0.007173030537183483
2017-12-18,0.007984449869697957
2017-12-19,0.009633045949082215
2017-12-20,-0.009511451253055473
2017-12-21,0.00416114895602171
2017-12-22,0.01413948912187593
2017-12-25,-0.002960483298776139
2017-12-26,0.00869062877556821
2017-12-27,0.004411590268907532
2017-12-28,-0.008815133812258222
2017-12-29,0.0035374480198768054
2018-01-01,0.0028332248320976764
2018-01-02,0.00124960132315726
2018-01-03,0.004682206763751701
2018-01-04,-0.01457607670155309
2018-01-05,-0.016372290669138114
2018-01-08,-0.007165708010993376
2018-01-09,0.005211133299645158
2018-01-10,0.0012674870434152342
2018-01-11,0.0012796507723476153
2018-01-12,0.009651590197690381
2018-01-15,0.0012655950122669117
2018-01-16,0.0022467370739539094
2018-01-17,0.014284015886215501
2018-01-18,0.0028083342155587714
2018-01-19,0.0028753176086056586
2018-01-22,0.0034168903060505535
2018-01-23,-0.0013084684202878027
2018-01-24,0.017651610524333887
2018-01-25,0.0024865218382272665
2018-01-26,-0.00891726975171413
2018-01-29,-0.003804966031775406
2018-01-30,0.017779423438807614
2018-01-31,0.0229039953637089
2018-02-01,0.0024504637004434337
2018-02-02,0.001030228283245342
2018-02-05,0.0031368909784743916
2018-02-06,0.008660233896011239
2018-02-07,0.005067409943117313
2018-02-08,0.005951711509525221
2018-02-09,0.02015546972997518
2018-02-12,0.015108845228083376
2018-02-13,0.014215343889350345
2018-02-14,-0.01931143280991889
2018-02-15,-0.003998763096846924
2018-02-16,0.00012441882131183479
2018-02-19,-0.013213852913463508
2018-02-20,0.005422342159623957
2018-02-21,-0.012249488981087742
2018-02-22,0.00322751069147385
2018-02-23,0.005057604285953359
2018-02-26,0.00848399046791637
2018-02-27,-0.006630059225899514
2018-02-28,-0.003767229688167939
2018-03-01,0.0049904112655881384
2018-03-02,0.0005177693276109557
2018-03-05,0.005020080497146199
2018-03-06,-0.009781126334194595
2018-03-07,0.0006652285125104012
2018-03-08,0.0027492430900101193
2018-03-09,0.012385282603474441
2018-03-12,-0.0011646083425970405
2018-03-13,-0.00546255785709429
2018-03-14,-0.010373882842180387
2018-03-15,-0.007512639149579144
2018-03-16,0.009191678130311434
2018-03-19,0.006401554276169186
2018-03-20,0.011897886458730843
2018-03-21,-0.019108952642217035
2018-03-22,0.003579594528080649
2018-03-23,0.008630443074611357
2018-03-26,-0.0013828105855900436
2018-03-27,-0.0004984363053515174
2018-03-28,-0.00036805039417674005
2018-03-29,-0.008405164501662007
2018-03-30,-0.005670503590988339
2018-04-02,0.0003394171331379136
2018-04-03,-0.0004730474345460247
2018-04-04,-0.017354914929279742
2018-04-05,0.016414108395018535
2018-04-06,0.008968781761942966
2018-04-09,0.016934959065464904
2018-04-10,0.011949897642340232
2018-04-11,0.003764472366466218
2018-04-12,0.003521745855167721
2018-04-13,0.006843059500095525
2018-04-16,0.01099521374780987
2018-04-17,0.0031809328780876183
2018-04-18,-0.0007362806576708429
2018-04-19,0.007915593141105225
2018-04-20,-0.003171570976331706
2018-04-23,0.011722576695242277
2018-04-24,-0.0017535541065017304
2018-04-25,0.01055456890523138
2018-04-26,0.006898777896591084
2018-04-27,-0.007736266343655134
2018-04-30,-0.009241940993222723
2018-05-01,0.006564393557827051
2018-05-02,-0.0068393728411102455
2018-05-03,-0.011583690873619094
2018-05-04,-0.0025562083134962037
2018-05-07,0.013149409448880546
2018-05-08,0.004308536278638728
2018-05-09,0.013706181062548482
2018-05-10,-0.00021687539490422157
2018-05-11,0.009856672479953853
2018-05-14,0.0012024954017933044
2018-05-15,0.009838333186609316
2018-05-16,-0.0010644807126017725
2018-05-17,0.00816454705213935
2018-05-18,0.02224222329365817
2018-05-21,0.020749878308790874
2018-05-22,-0.004080200768791173
2018-05-23,0.018762382264085567
2018-05-24,-0.008422860583966988
2018-05-25,0.006436316590708088
2018-05-28,0.0038824027576304324
2018-05-29,-0.005582988380380319
2018-05-30,3.353881485395325e-05
2018-05-31,-0.0014773025460203795
2018-06-01,0.02032793183460259
2018-06-04,0.001607480768649422
2018-06-05,0.0017575534665423128
2018-06-06,-0.007181162940255699
2018-06-07,0.009037593882633057
2018-06-08,0.015469306343224442
2018-06-11,-0.007158912599609693
2018-06-12,0.007800611778550866
2018-06-13,0.002500876892425761
2018-06-14,0.004690125106020125
2018-06-15,-0.007846712966880701
2018-06-18,0.001832612081116701
2018-06-19,-0.01281944810004547
2018-06-20,-0.004784978498061872
2018-06-21,0.004414990942372931
2018-06-22,-0.012053455046390204
2018-06-25,-0.00438454166623215
2018-06-26,0.020422980744693377
2018-06-27,0.0019896714372426814
2018-06-28,0.014078916641607611
2018-06-29,0.007044793461713391
2018-07-02,0.001051311249832962
2018-07-03,-0.01051455282556677
2018-07-04,-0.0016378744617922476
2018-07-05,0.00892782723241804
2018-07-06,0.00421885977035505
2018-07-09,-0.008511688102909304
2018-07-10,0.007171002692468783
2018-07-11,0.005858972476339381
2018-07-12,-0.0002463507176181795
2018-07-13,0.01339308046521074
2018-07-16,0.00401263615976626
2018-07-17,-0.00032845632787346793
2018-07-18,0.010499992575055385
2018-07-19,-0.00906249263384367
2018-07-20,0.0052266160587137525
2018-07-23,-0.0043170440448872536
2018-07-24,-0.012664944650667583
2018-07-25,0.01201151178161003
2018-07-26,-0.017813289402383754
2018-07-27,0.011722627516913987
2018-07-30,0.016312495470829233
2018-07-31,0.018858984562686663
2018-08-01,0.0050362670066710765
2018-08-02,0.0010542412154085608
2018-08-03,0.009168405076806945
2018-08-06,-0.006323773329322318
2018-08-07,0.008164426914090929
2018-08-08,0.004559091045135613
2018-08-09,0.0050827660213924345
2018-08-10,0.004378908471480322
2018-08-13,0.02309244127163548
2018-08-14,-0.010341157615546498
2018-08-15,0.007173490800983994
2018-08-16,-0.0023205293119621835
2018-08-17,0.004747189702290849
2018-08-20,-0.004038522516778781
2018-08-21,0.0030522366156934466
2018-08-22,0.009988479092474625
2018-08-23,0.006150198256669729
2018-08-24,0.002513363926364273
2018-08-27,-0.0030974332387437575
2018-08-28,-0.004397193770499255
2018-08-29,0.006384653656567397
2018-08-30,-0.00421418457250987
2018-08-31,-0.009701206612352568
2018-09-03,-0.004220225491067005
2018-09-04,-0.008470333500723208
2018-09-05,0.00394343051700382
2018-09-06,-0.01099986345625404
2018-09-07,0.003314181865876605
2018-09-10,0.005739825833351171
2018-09-11,0.013091177428609388
2018-09-12,0.0029909419911407016
2018-09-13,0.0124332582484004
2018-09-14,-0.010908582017468669
2018-09-17,-0.0015092940023414137
2018-09-18,0.004782842950098728
2018-09-19,0.008015994675557745
2018-09-20,-0.002069887814685152
2018-09-21,-0.002718638727976925
2018-09-24,0.002944955689334717
2018-09-25,-0.00030938710259077523
2018-09-26,0.0027492701344235962
2018-09-27,0.005282563529822356
2018-09-28,0.0004409997329288903
2018-10-01,-0.024036199036572586
2018-10-02,0.0016734348449377178
2018-10-03,0.002577118578288389
2018-10-04,-0.003085570325442587
2018-10-05,0.012415435543441612
2018-10-08,0.00684978667129946
2018-10-09,0.005424543080277406
2018-10-10,0.015524907958283806
2018-10-11,-0.0007270502578571693
2018-10-12,0.010229698173236176
2018-10-15,0.01363250867488715
2018-10-16,0.006220254485083071
2018-10-17,0.002600944969824416
2018-10-18,-0.0013029454434947678
2018-10-19,0.015174092924407478
2018-10-22,-0.0029472426162436786
2018-10-23,0.007117124327110447
2018-10-24,0.0008313714968777819
2018-10-25,-0.01138873803252505
2018-10-26,0.009746166484647729
2018-10-29,0.008261512960972892
2018-10-30,0.003717810717632151
2018-10-31,-0.01047230771384129
2018-11-01,-0.0006457007727106803
2018-11-02,0.0004998858431406327
2018-11-05,-0.001786764431755325
2018-11-06,0.005930581264458809
2018-11-07,0.012446056759142862
2018-11-08,-0.007439025119959581
2018-11-09,-0.0029407717939130577
2018-11-12,0.00579722175655205
2018-11-13,-0.001075581598147605
2018-11-14,0.012862503147872432
2018-11-15,-0.010365469765743481
2018-11-16,0.0007284616546497183
2018-11-19,0.007117128642526499
2018-11-20,0.006810749926531677
2018-11-21,0.013500323052850123
2018-11-22,-0.0037066824958006256
2018-11-23,-0.00413232849199141
2018-11-26,-0.001598776412755773
2018-11-27,-0.0013524209257986858
2018-11-28,0.011072828791307686
2018-11-29,-0.014625580562638182
2018-11-30,-0.006764913856265568
2018-12-03,-0.00010089524420842794
2018-12-04,-0.0006969718078451534
2018-12-05,0.0023896741557688007
2018-12-06,-0.001427619175602872
2018-12-07,0.004334906785236811
2018-12-10,-0.002553682655313116
2018-12-11,0.0029416716303366786
2018-12-12,0.0023588763288864686
2018-12-13,0.009840279321048273
2018-12-14,0.007483824024778669
2018-12-17,0.007990282731321007
2018-12-18,0.013104860966479018
2018-12-19,-0.0011450192040054032
2018-12-20,0.006161792304857385
2018-12-21,0.005327265582327853
2018-12-24,-0.0024328273280996406
2018-12-25,-0.0020847909757299946
2018-12-26,0.02328796376822732
2018-12-27,-0.009583042360142258
2018-12-28,-0.00785236148520802
2018-12-31,0.010415554943509311
2019-01-01,0.00986934005727969
2019-01-02,-0.0015192049643589476
2019-01-03,0.003776837684287897
2019-01-04,-0.0053607741529366456
2019-01-07,0.005631246369264381
2019-01-08,-0.0037523825337511174
2019-01-09,-0.010932271290586972
2019-01-10,-0.0014171792729099325
2019-01-11,-0.020758415976198867
2019-01-14,-0.0032138228928560364
2019-01-15,0.0029452554633915013
2019-01-16,0.0063574571914180086
2019-01-17,0.008942121840088248
2019-01-18,-0.0009701667410144121
2019-01-21,0.015070445826770338
2019-01-22,-0.00325995274914465
2019-01-23,0.01239228334449243
2019-01-24,0.004904377371362301
2019-01-25,0.013775297297918808
2019-01-28,-0.004780727228108621
2019-01-29,-0.004442992310788242
2019-01-30,0.01089814235799229
2019-01-31,-0.013613285666842327
2019-02-01,0.020138649858518973
2019-02-04,0.0006616789810845442
2019-02-05,0.007827144108620605
2019-02-06,-0.014017386065010986
2019-02-07,-0.02288114580229002
2019-02-08,0.01970743334449269
2019-02-11,-0.002581075067283254
2019-02-12,-0.012614955184251259
2019-02-13,0.0005529756779481155
2019-02-14,-0.0005529350462235114
2019-02-15,0.0038053428670435548
2019-02-18,0.008653403536478203
2019-02-19,-0.017093250975012887
2019-02-20,-0.0010705889390355352
2019-02-21,0.01712774028907711
2019-02-22,0.008548609993089415
2019-02-25,0.0022735470833736182
2019-02-26,0.019569910939211996
2019-02-27,0.012426357198295959
2019-02-28,7.100469343362275e-05
2019-03-01,-0.0017813258064488392
2019-03-04,0.00880565460995916
2019-03-05,-0.008911138300839245
2019-03-06,0.005184278362187808
2019-03-07,-0.010824592852854684
2019-03-08,0.018310226171694467
2019-03-11,-0.013674301377082844
2019-03-12,0.004358655242921586
2019-03-13,0.025096483241614866
2019-03-14,0.011833228807463106
2019-03-15,0.0004921759155311051
2019-03-18,-0.008356743075361984
2019-03-19,0.005493606769935242
2019-03-20,-0.004164421230604094
2019-03-21,-0.003247795337149007
2019-03-22,0.009275936447465084
2019-03-25,0.01116273481715279
2019-03-26,0.0042553838505663185
2019-03-27,0.0004270073457863196
2019-03-28,-0.010153613980506794
2019-03-29,-0.005677427259850191
2019-04-01,-0.011909049949943235
2019-04-02,-0.0042590967734090265
2019-04-03,0.016496548857493406
2019-04-04,-0.006965300024611485
2019-04-05,-0.0056776748795059956
2019-04-08,0.02057023451936464
2019-04-09,-0.0008704129920815088
2019-04-10,0.010586911101785623
2019-04-11,0.0001072547435470154
2019-04-12,-0.01250821185250139
2019-04-15,-0.003478101347397197
2019-04-16,0.0029953601906076597
2019-04-17,-0.010680035458382505
2019-04-18,-0.0006970099150025604
2019-04-19,-0.0027588055498907887
2019-04-22,-0.00539584307793237
2019-04-23,0.025248989890912326
2019-04-24,0.006069555838375583
2019-04-25,-0.0009904880878250906
2019-04-26,0.0016330936135662481
2019-04-29,-0.0017634717445220583
2019-04-30,0.0028793728475167584
2019-05-01,-0.01049339203538909
2019-05-02,-0.003001419222462277
2019-05-03,0.008484325497348458
2019-05-06,0.010913992004654297
2019-05-07,-0.011526511151485577
2019-05-08,-0.00774927509002948
2019-05-09,0.0002797684191487973
2019-05-10,-0.007184187379360154
2019-05-13,-0.010225872708860854
2019-05-14,0.017489925424737172
2019-05-15,0.0036891735548822448
2019-05-16,-0.0042564605926730765
2019-05-17,-0.010406745790633892
2019-05-20,0.0024269703514281167
2019-05-21,-0.01640014542900935
2019-05-22,-0.0035969539025224387
2019-05-23,-0.010001354549022888
2019-05-24,-0.012154179688826464
2019-05-27,0.00042827326958466813
2019-05-28,-0.0019495728091350987
2019-05-29,0.007862290792608022
2019-05-30,0.014781568289079545
2019-05-31,0.011947528260727152
2019-06-03,-0.014135875728440895
2019-06-04,-0.014521284547110496
2019-06-05,-0.00226885686125676
2019-06-06,-0.0004666031869268014
2019-06-07,0.012628685108858827
2019-06-10,0.00824700823205037
2019-06-11,0.0030676031309819175
2019-06-12,0.015912592549886737
2019-06-13,0.00629767030175633
2019-06-14,-0.0047731904775405384
2019-06-17,0.010735223859251727
2019-06-18,-0.011306241418991256
2019-06-19,-0.0015074655338749813
2019-06-20,0.006484326397449036
2019-06-21,-0.007694632589765429
2019-06-24,0.013572487582605864
2019-06-25,0.007576208734187065
2019-06-26,0.010999138337851688
2019-06-27,0.016099989000311336
2019-06-28,-0.02227877231649684
2019-07-01,0.003895798865983636
2019-07-02,-0.00042685538013744785
2019-07-03,-0.005446289801523992
2019-07-04,-0.018955995616413573
2019-07-05,0.02672507013302004
2019-07-08,0.013921539384955182
2019-07-09,-0.0052893183610601534
2019-07-10,0.002695025395249315
2019-07-11,0.003815580245546302
2019-07-12,0.00758998794373381
2019-07-15,0.012721467521412464
2019-07-16,0.008957374258795624
2019-07-17,0.0027501744143699743
2019-07-18,0.016082613229063618
2019-07-19,-0.005519583500452659
2019-07-22,-0.010262683119389023
2019-07-23,0.009457106522260122
2019-07-24,0.0005220361576563446
2019-07-25,0.0036145507892594757
2019-07-26,0.00567165048414857
2019-07-29,-0.004021683761460729
2019-07-30,-0.00020183706632029763
2019-07-31,-0.00874332175382937
2019-08-01,0.002415602345958707
2019-08-02,0.008415548354473872
2019-08-05,0.00563134894103542
2019-08-06,-0.009826240267354267
2019-08-07,0.01748544042940755
2019-08-08,-6.530097535205922e-05
2019-08-09,-0.006471807314755352
2019-08-12,0.00814435065901929
2019-08-13,-0.011386794414427668
2019-08-14,-0.0069665075717254485
2019-08-15,-0.006977917345832143
2019-08-16,0.003141846711540011
2019-08-19,-0.011333524941518276
2019-08-20,0.0051026548384224485
2019-08-21,0.011118444958125315
2019-08-22,-0.005700479123958472
2019-08-23,-0.006406718734499197
2019-08-26,-0.0009721386790331129
2019-08-27,-0.009610602356925579
2019-08-28,-0.002137951726795295
2019-08-29,0.00594339565775449
2019-08-30,-0.001978861624086348
2019-09-02,0.0026780462274713715
2019-09-03,0.010775642942680984
2019-09-04,0.009679963658543943
2019-09-05,0.012480351974105993
2019-09-06,0.007554878583806505
2019-09-09,0.00784565924556042
2019-09-10,-0.01055379639381912
2019-09-11,-0.005220404444042855
2019-09-12,0.014908918494040456
2019-09-13,-0.0025811728648573503
2019-09-16,0.004760461796088555
2019-09-17,-0.005197450115209949
2019-09-18,0.025794131928503196
2019-09-19,0.015128028262127611
2019-09-20,0.0027057128418735343
2019-09-23,0.009042482847814112
2019-09-24,-0.008826786317909835
2019-09-25,0.002330696127173779
2019-09-26,-0.004597255339567718
2019-09-27,-0.004835573550942042
2019-09-30,-0.007315702450973981
2019-10-01,0.006027241565703753
2019-10-02,-0.014766362988052409
2019-10-03,0.008932606431130065
2019-10-04,-0.0006215471503556776
2019-10-07,0.00019205138015636163
2019-10-08,-0.004331221788094143
2019-10-09,0.014760614290463403
2019-10-10,-0.004204754019624737
2019-10-11,0.005600894167184951
2019-10-14,-0.006258553317132008
2019-10-15,-0.008735740766563237
2019-10-16,0.002503183329841168
2019-10-17,-0.005468673845662726
2019-10-18,-0.015804326843622058
2019-10-21,-0.0008926790580066366
2019-10-22,0.006447691247062916
2019-10-23,-0.0016573728830929122
2019-10-24,-0.008956706659836996
2019-10-25,0.0004490399142910396
2019-10-28,-0.00361684536815183
2019-10-29,0.004999614734278494
2019-10-30,-0.008210982868214648
2019-10-31,-0.0010119349745500428
2019-11-01,0.0007524616631584408
2019-11-04,0.025024587348099408
2019-11-05,0.0016530766928471692
2019-11-06,0.003894344360859006
2019-11-07,0.01113704286485706
2019-11-08,-0.0074777927446280455
2019-11-11,-0.008378158741998615
2019-11-12,-0.012493816864913491
2019-11-13,0.0010453282956162117
2019-11-14,-0.009422999310899337
2019-11-15,0.011072865481834913
2019-11-18,0.00876767697967455
2019-11-19,-0.007619760834129172
2019-11-20,0.012879100543849263
2019-11-21,0.015988755808370742
2019-11-22,0.010478127440162733
2019-11-25,0.0023410703215502424
2019-11-26,0.011994044421381718
2019-11-27,0.007215308305704996
2019-11-28,0.011087020146333096
2019-11-29,-0.00028608047476111646
2019-12-02,-0.002411879349683058
2019-12-03,0.007095579601983841
2019-12-04,-0.0021799691261211694
2019-12-05,0.005892789132859131
2019-12-06,0.008363067076313768
2019-12-09,0.008972690666760201
2019-12-10,0.0020544319498751714
2019-12-11,0.008249719986695478
2019-12-12,-0.002825008687955712
2019-12-13,0.011503749546637779
2019-12-16,-0.013221801651406068
2019-12-17,-0.00032883259198032114
2019-12-18,-0.0010134117085676497
2019-12-19,0.011653730101255196
2019-12-20,0.01009798875623459
2019-12-23,0.01602483330668423
2019-12-24,0.011487545957017854
2019-12-25,-0.0118778103209512
2019-12-26,0.0011912567808698388
2019-12-27,0.0002939336186178318
2019-12-30,0.0063184327493009465
2019-12-31,0.007157188889163575
2020-01-01,-0.004522509705130075
2020-01-02,-0.018248338838990387
2020-01-03,0.0015013576128097403
2020-01-06,0.0025262724112530763
2020-01-07,-0.010824181840027293
2020-01-08,-0.012936074472619335
2020-01-09,-0.013648269050033409
2020-01-10,-0.009636888387121756
2020-01-13,0.01389303286240517
2020-01-14,0.00046495695759113755
2020-01-15,-0.006694643612384804
2020-01-16,0.008692111225830327
2020-01-17,-0.004817566670329369
2020-01-20,-0.005986398285441613
2020-01-21,0.007525506518083785
2020-01-22,-0.0028501557253579604
2020-01-23,0.008150776153486956
2020-01-24,-0.008449247142906579
2020-01-27,-0.001955487624572003
2020-01-28,0.007440890603680941
2020-01-29,-0.012385513009022554
2020-01-30,0.01536320966587439
2020-01-31,-0.0053898957179024905
2020-02-03,0.0122929558906252
2020-02-04,0.010836113231585605
2020-02-05,-0.012386604754502631
2020-02-06,0.005063310298412546
2020-02-07,0.009943654460955699
2020-02-10,-0.002296981407223276
2020-02-11,0.00015736055568002668
2020-02-12,-0.0004976869254938569
2020-02-13,-0.007104927955846685
2020-02-14,-0.00719462590957168
2020-02-17,-0.019322208453312794
2020-02-18,0.00361253364279552
2020-02-19,0.009769514063049576
2020-02-20,-0.0113692814398624
2020-02-21,-0.004227037522786932
2020-02-24,0.0011063029612872178
2020-02-25,-0.008175001136155477
2020-02-26,0.00932280659989653
2020-02-27,-0.016928740565000384
2020-02-28,0.0051148744979470796
2020-03-02,0.008469325653547011
2020-03-03,-0.022682386571261474
2020-03-04,0.013851810547029964
2020-03-05,0.0008511910781364984
2020-03-06,-0.009035547384672403
2020-03-09,-0.0018201203880624272
2020-03-10,0.00893869289337817
2020-03-11,0.0004482237188736123
2020-03-12,0.008131703768743215
2020-03-13,0.006365298873678004
2020-03-16,-0.005162768244903574
2020-03-17,-0.005562009570794124
2020-03-18,0.008672274842667266
2020-03-19,0.014543427545148483
2020-03-20,-0.0019019299360930329
2020-03-23,0.0031864357558521253
2020-03-24,-0.001031466783957132
2020-03-25,0.0015840118510801965
2020-03-26,-0.0024781681841884876
2020-03-27,0.00019412261667425964
2020-03-30,0.0032925244363329696
2020-03-31,-0.01330266211620717
2020-04-01,0.0037199253609130623
2020-04-02,0.001556086424390573
2020-04-03,-0.008711063694651616
2020-04-06,-0.002022978484734983
2020-04-07,0.00461375085080679
2020-04-08,0.01456947337704705
2020-04-09,-0.002608363526673747
2020-04-10,-0.002672453819253129
2020-04-13,0.00668604059298272
2020-04-14,0.005003245933009923
2020-04-15,0.005846098843700185
2020-04-16,0.01794197928325415
2020-04-17,0.016076844211539414
2020-04-20,-0.00741982987586472
2020-04-21,-0.005751299538822276
2020-04-22,-0.0036908878470193396
2020-04-23,-0.006661094322678389
2020-04-24,0.0022357047347566915
2020-04-27,0.013421971429069979
2020-04-28,0.002553457354499878
2020-04-29,0.002817347047211618
2020-04-30,-0.012198435352985435
2020-05-01,-0.004021352993212382
2020-05-04,0.009581998684032311
2020-05-05,0.007350518028995002
2020-05-06,-0.0023863651770635623
2020-05-07,-0.003988492906002859
2020-05-08,-0.0019120955389976652
2020-05-11,-0.006648340818121393
2020-05-12,0.026989492175686754
2020-05-13,0.005048265733698959
2020-05-14,0.009675590754796378
2020-05-15,0.007765498851144988
2020-05-18,0.004778916709172623
2020-05-19,0.0018863326095604064
2020-05-20,-0.0010077541662672962
2020-05-21,-0.004254684779716643
2020-05-22,0.010999563526908986
2020-05-25,0.01611416952320721
2020-05-26,0.0029031159460052858
2020-05-27,-0.00442621405855413
2020-05-28,-6.308103722383988e-06
